cleaned_text,label
info dong cara hubungin cs fitur bantuan apk gopay fitur nya cuma bot saldo kepotong padahal transaksi gagal hari refund merchant dihubungi sekarang saldo masuk,negatif
sore admin akun gopay later dibekukan minta pengecekan dibuka,negatif
keren gaya campaignnya,netral
halo admin mau mengubah limit gopaylater,netral
admin cek dm,positif
hi kakak cek dm,netral
halo admin mau tanya paylater gopay dm mohon dibantu,negatif
hai kakak terjadi kendala hubungi shalma melalui dm pastikan memilih kategori sesuai lalu terhubung shalma pilih hubungi petugas yaa kakak terima kasih️ ts,negatif
dm,netral
bener banget cuma hemat praktis belanja pakai gopay langsung bayar perlu ribet bawa uang cash,netral
asik banget nih nonton kesukaan dapet cashback gopay emang selalu bikin happy,positif
admin cek dm thankyou,positif
maaf kakak mengalami serupa bagaimana kelanjutannua,negatif
apasih ktanya aplikasi aman saldo ilang rb,netral
admin cek dm,positif
admin cek dm yaa,netral
halo admin sekarang kan buka join layanan tabungan bawah pengawasan ojk,netral
halo admin tadi aku isi gopay pakai bca blu saldo aku terpotong masuk gopay,negatif
baca dm dong admin direspon terus deh,negatif
halo kakak cek dm plis,positif
halo cek dm kakak saldo nyangkut gopay saldonya lumayan buat makan ayce org chat cs gopay laporannya selalu ditutup sepihak,negatif
enak jadi dapet gopay seratus,negatif
admin baca dm,netral
admin tadi pagi begini mulu,netral
mau tanya rokok gomartdilarang miras,negatif
cek dm admin tx,netral
admin cek dm dong gila jaman kapan dibales,negatif
kalau transfer bank akun ewallet aga merubah nama penerima kalau sesama akun ewallet keliatannya,negatif
admin dibantuu cek dm yaa,negatif
apdet kaga duitnya dahlah,netral
hai sobat seabank sebelumnya minsea mohon maaf ketidaknyamanannya apabila kamu melakukan transfer gopay seabank minsea sarankan kamu konfirmasi pihak gopay selaku pengirim dana seabank bank penerima dana bersifat pasif,negatif
cek dm,netral
cek dm dong admin,netral
kalau uang beneran kamu keren,negatif
dih nipu usn rata gitu ratain dulu usernamenya baru percaya,negatif
responnya pihak myim mengkonfirm refund terima kasih,negatif
daftar coin baru gembira mengumumkan deen deenar gold stablecoin didukung emas jaringan haqq sekarang tersedia kamu beli koin deen onrampmoney via,positif
promo berlaku,positif
admin gopay maintenance smpe jam berapa,netral
semalam beli kuota lewat gopay gamasuk sekarang coba diakun masuk ketahan padahal saldo berkurang,negatif
cek dm,netral
tpiruxytdjtfrbddkckgsryodakeianxuxxkhd,negatif
nikmati gas fee belijual usdt jaringan bsc bep beli kripto pakai fiat bayar via klik,negatif
halo bagaimana akun transfer sesama gopay namanya slamet transfer vis virtu bank namanya gibran,negatif
cek dm admin,positif
cek dm minimal,negatif
admin percepat verifikasi transfer bank gopay status berhasil bank ybs nerima segera lah admin,positif
terimakasih,negatif
cek dm,netral
cari joki kakak,netral
halo kakak gopay merupakan penyelenggara jasa sistem pembayaran berada bawah pengawasan silakan sampaikan pengaduanmu bank indonesia semoga membantu,positif
cek dm,netral
nama dirubah akun bank wkwk,negatif
burhan kalau disini usah dm soalnya dm ribet mesti ketik agent dulu nunggu lama,negatif
hai kakak aku burhan siap membantu aku bantu pastikan kakak ketik dm format agent terlebih terhubung terima memberi burhan,negatif
grab indonesia tuh pendanaannya cuma ovo grab punya pendanaan sendiri pendanaannya,negatif
mantap nih pakai gopay hemat banyak buat belanja kebutuhan seharihari,positif
app lo crash mulu cuk,negatif
dong dm ihhh,netral
kakak indra mohon balas dm aku ditanyakan,negatif
apabila berkendala dimohon pemilik akun menghubungi melalui diana dibantu pengecekan lebih lanjut pihak penerima thxjn,negatif
hi kakak keluhannya jgn khawatir bantu sesuai dgn informasi disampaikan pemilik akun transaksinya berhasil sisi dana,positif
hi kakak keluhannya jgn khawatir bantu sesuai dgn informasi disampaikan pemilik akun transaksinya berhasil sisi dana apabila berkendala dimohon pemilik akun menghubungi melalui diana dibantu pengec,negatif
gimana sih daritadi ngelapor saldo gopay aku topup brimo masuk masuk hari lalu malah dioperoper pihak bri nyuruh gopay pihak gopay nyuruh bri dong gimana yah nominalnya lumayan loh,negatif
kalau kayak begini dipertanyakan sistem keamanan kalau misal nih misal nyimpen duid disitu kalau suspicious begini buru buru pengin tutup gopay sama jago deh kek ngerii nama diganti transaksinya,negatif
diskon cashback ribu mantap banget,negatif
kakak klarifikasi kakak liat datanya dong kakak ganti namanya kakak,netral
cek dm plissss,netral
sama weh minimal refund duitnya jir jam sekarang menunggu dibikin kecewa sama padahal nyaman pakai aplikasi,negatif
admin cek dm plis,positif
cek dm admin terima kasih,positif
hallo mau nanya kok tiba tiba aku dapet wa kaya begini posisinya kenal orgnya paling penting aku punya bank mandiri gpp,positif
cek dm admin,positif
cek dm admin,positif
admin pulsaku kok lama banget masuknya paket mau habis admin masalahnya,negatif
cek dm dong admin,netral
minn topupp flash lwat tokpedd pakai gopayy status berhasill saldoo masukkk bagaimana,positif
admin cek dm yaa,netral
cek dm admin,positif
cek dm admin,positif
cek dm admin,positif
cek dm,netral
admin gimana tiba tiba gopay plus downgrade menjadi reguler memakai ktp gunakan laporin lewat aplikasi kemajuan dong admin takut disalahgunakan ktp nya,negatif
mana sih cs nya,netral
cdm kakak,positif
seru dapetin promo keren gopay,positif
cek dm admin,positif
cek dm bos,positif
rugi deh bayar pakai gopay hemat banget ribu,negatif
cek dm,netral
alah bayar merchant online pakai qris gopay saldo kepotong merchant nerima dananya dibuat laporan jawab bot bebanin merchant gitu solusi laporan ditutup otomatis kaya begini diawasi ojk,negatif
sejak kapan nama gopay diganti bukannya namanya sesuai ktp kalau bukan anak pejabat ganti nama admin,negatif
minta cdm admin,positif
bayangkan uang hilang menelfon cs kedua belah pihak gojek merchant menghabiskan pulsa sedikit kalau mengembalikan hak cuman sedikit berarti maling berkedok ewallet,negatif
saldo gopay refund pihak gojek gagal melakukan transaksi pulsa merchant sangat kecewa sekali prosedur refund berteletele ribet melakukan prosedur memberatkan customer,negatif
bayangkan uang hilang menelfon cs kedua belah pihak gojek merchant menghabiskan pulsa sedikit kalau mengembalikan hak cuman sedikit berarti maling berkedok ewallet,negatif
saldo gopay refund pihak gojek gagal melakukan transaksi pulsa merchant sangat kecewa sekali prosedur refund berteletele ribet melakukan prosedur memberatkan customer,negatif
hai kakak maaf kakak atas kendalanya mimin bantu tindaklanjuti keluhannya kakak infokan nama lengkap nomor rekening detail keluhannya dm mimin tunggu semoga kendala kakak cepat terselesaikan sehat selalu kakak jaga selalu,negatif
halo admin transaksi via tiga hari transaksi masuk rekening bni cek dm admin,negatif
cek dm,netral
segi keamanan akun keamanan nya berlapis,positif
mimin baca dm aku juseyo,negatif
segampang ganti nama lama kredibilitas kepercayaan konsumen turun banyak lho,negatif
admin dong top up dibuat transaksi tulisan nya fitur digunakan hubungi cs solusi cuma minta uang terlanjur top biar ditarik,negatif
admin cek dm dong,positif
cek dm admin,positif
admin akunku gopayplus malah jadi gopay reguler,negatif
cek dm admin mau ambil promo gopay kali mlbb,positif
admin sekarang gopay plus pakai sim,positif
tanggal agustus bayar merchant lawson saldo gopay kepotong masuk lawson nya akhirnya bikin laporan kali laporan akhirnya lapor tanggal sept coba nunggu hari sesuai ketentuan sekarang,negatif
coba no sama dipakai identitas beda coba klarifikasi,netral
cek dm,netral
cdm aku dong adminnnn plis plis plissss,netral
kok gopayku cuman kali kaa kali,negatif
cek dm,netral
cek dm admin respon,positif
stop nipu amp scam semua tweet keluhan gopay,negatif
warga kali pernah belanja tokopedia blmaku memberi kupon disk rb nih barang cuma rpan gilakan habis belanja pertama diskon rb u pulsatagihanyuk pakai link referral aku via,negatif
terimakasih atas informasinya sobat siber berkenaan laporan tersebut harap segera melapor spkt subdit siber polda terdekat menemui kendala proses pembuatan laporan silahkan menghubungi melalui website terimakasih,negatif
cek dm admin,positif
iya bener sering banget promo diskon kalau bayar pakai gopay jadi belanja makin hemat,negatif
belanja aplikasi kopi kenangan bayar pakai gopay coins,positif
permasalahan gopay merchant kok gapernah ditanggapi sama sekali via telepon nihil buat laporan,negatif
seru belanja pakai gopay dapet cashback jadi makin untung deh,negatif
wah jadi belanja jadi makin hemat pakai gopay diskon amp cashbacknya ribu lho,negatif
kalian mau lacak hp ilang apapun buka imei segala macam jangan iservicephone soalnya nipu pakai gopay no atm a n bca riyan fahrudin sama no rekening bca atas nama chantika sandra penipu,negatif
cek dm,netral
cek dm admin terima memberi,netral
cek dm dong,netral
cek dm penting,positif
kakak cek dm,netral
halo please cek dm ajukan pertanyaan situ thank you,negatif
admin cek dm,positif
kakk cek dm yaw,negatif
melakukan pembayaran menunggu pembayaran kode va nya hangus padahal melakukan pembayaran mau penyelesaian segera jangan kira berani macam kalau kalian macam,negatif
eh anjing banget yak aplikasi gopay transaksi listrik berjam jam masuk kode tokennya trus ngadu email app cuma respon bot mau gimana bajingan,negatif
berisik penipu,positif
hai beli pulsa visa gopay,negatif
kali jam hari rabu hari kan okee aku tunggu duitku hari kalau masuk yaudah biarin tuhan balas,negatif
cek dm admin,positif
permisi gopay tdi menerima transfer bank bni todak masuk bagaimana solusinya,negatif
caranya gimana kakak,positif
apabila kamu dilakukan pengecekan saldo sisi seabank silakan menghubungi cs seabank melalui layanan live chat aplikasi seabank melalui layanan telepon nomor diproses melalui layanan sosial media perlu,netral
hai sobat seabank mohon maaf atas ketidaknyamanannya terkait kendala transfer seabank saldo diterima minsea sarankan kamu mengkonfirmasi pihak pengirim dana dilakukan pengecekan lebih lanjut seabank bank penerima dana,negatif
eh ding sama sh,netral
jadinya gimana siapa salah anjg malah lempar lemparan demen bat kamu mengambil uang orang kecil,negatif
seorang teman merasa kasihan akun fufufafa nyoba transfer nomor rekeningnya,negatif
cek dm kakak,netral
diklarifikasi langsung orang tolol sok paham disini,negatif
delay sihh pernah kejadian begini shp,negatif
dm bals tu kontol,negatif
kakak nef kirimin datanya dm dibantu pengecekan ditindaklanjuti kendala dialaminnya beeru,negatif
lah sama anjir head office bagian data internet inisiatif bikin program memberi pesan sms beberapa jam maintenance kaya begini biar beli duluan anjir,negatif
daritadi admin urgent banget mo nonton ucl kalau maintenance bilang kesel liat twitt balsanlu begini mulu semua orang kena kendala plislah mana paket sekarat,negatif
cooo duitku anjir semalem diproses mulu,negatif
cek dm dong admin,netral
gopaylater pak,netral
bayar ketring oseng fufufafanya lewat pak,negatif
cek dm pls emoney nambah topup and update saldo,positif
selalu terjadi menghubungkan metode pembayaran adakah solusinya terimakasih,negatif
gopay jd aneh banget kok sekarang ngetopup malah masuknya bank jago saldo gopaynya malah terus cara mindahin bank jago saldo gopaynya bagaimana dong help,negatif
error mau top up kok nda,negatif
gokil uang refund email bilangnya masuk dana refundnya hari masuk dm dibales kaga jelas kamu jelek,negatif
dadakan bray kamu kampus,positif
apapun service gopay bener bener lambat banget admin apa aku cosplay kuda lumping dulu apa gimana biar dinotice,negatif
cek dm admin,positif
cek dm,netral
admin cek dm,positif
kemarin begini mulu admin,negatif
kakak,positif
keren banget gopay trims gopay,negatif
iya nih pakai gopay jadi makin untung cashback amp diskonnya,negatif
pengguna wallet kini langsung deposit sol praktis lewat pakai simak tutorialnya disini,positif
kok respon admin,positif
admin gimana sih admin saldo hari masuk astagaaa dm direspon gimana sih service kalian,negatif
okay cek dm admin,netral
hai fish mimin minta maaf atas kendala kamu temui mohon dm mimin screeshot kendalamu dibantu cek dulu ww,negatif
mau menghubungkan pembayaran menggunakan muncul tulisan terkendala sistem waktu pembayaran countdown tetap menghubungkan solusinya bagaimana,negatif
admin cek dm,positif
cek dm,netral
cek dm admin,positif
admin top up saldo mbanking gopay hari saldo masuk gimana admin bukti transaksi nya mohon segera ditangani,negatif
admin ganti no hp sama email nya aku setahun lebih pakai gopay pernah ganti nomor hp semenjak daftar pertama kali pertama kali mau ganti gagal mulu admin dibantu nomor lama aku aktif soalnya,negatif
admin cek dm dong,positif
bener banget belanja jadi makin hemat pakai gopay diskon cashbacknya buat nabung hehe,negatif
cek dm admin termimakasih,netral
minnn aku topup saldo gamasuk,positif
admin cek dm dong,positif
halo aku barusan top up saldo tapcash pembayaran melalui saldoku masuk bagaimana kendala apa mohon bantuannya,positif
temen² bantu aku salah transfer nomor orang gopay nomor wanya pakai nomerku gopaynya bukan bantu yaa,negatif
halo cara menonaktifkan gopay tabungan by jago bagaimana dong tanggapin,negatif
cek dm kakak,netral
punyaku kaak blokirannya dibuka pas akhir agustus mau coba dipakai co tokped takut ntar keblokir,negatif
gopay bakar uang nder jangan heran,negatif
cek dm admin bantuuu,netral
